parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	priorType	priorParameters	hierarchicalOptimization
r57233_kd	r57233_kd	log10	-3	5		1			0
r57234_kE1	r57234_kE1	log10	-3	5		1			0
r57234_kd	r57234_kd	log10	-3	5		1			0
r57235_kE1	r57235_kE1	log10	-3	5		1			0
r57235_kd	r57235_kd	log10	-3	5		1			0
r57236_kE1	r57236_kE1	log10	-3	5		1			0
r57237_kE1	r57237_kE1	log10	-3	5		1			0
r573_k0	r573_k0	log10	-3	5		1			0
r581_k0	r581_k0	log10	-3	5		1			0
r582_k0	r582_k0	log10	-3	5		1			0
r583_k0	r583_k0	log10	-3	5		1			0
r584_k0	r584_k0	log10	-3	5		1			0
r5847_k_GeneSpecificScaling	r5847_k_GeneSpecificScaling	log10	-3	5		1			0
r5847_k_RPKM2protein	r5847_k_RPKM2protein	log10	-3	5		1			0
r5848_k0	r5848_k0	log10	-3	5		1			0
r5851_k_GeneSpecificScaling	r5851_k_GeneSpecificScaling	log10	-3	5		1			0
r5851_k_RPKM2protein	r5851_k_RPKM2protein	log10	-3	5		1			0
r5852_k0	r5852_k0	log10	-3	5		1			0
r5853_k_GeneSpecificScaling	r5853_k_GeneSpecificScaling	log10	-3	5		1			0
r5853_k_RPKM2protein	r5853_k_RPKM2protein	log10	-3	5		1			0
r5854_k0	r5854_k0	log10	-3	5		1			0
r5860_kE1	r5860_kE1	log10	-3	5		1			0
r5864_k0	r5864_k0	log10	-3	5		1			0
r5865_kE1	r5865_kE1	log10	-3	5		1			0
r5866_k0	r5866_k0	log10	-3	5		1			0
r5869_k_GeneSpecificScaling	r5869_k_GeneSpecificScaling	log10	-3	5		1			0
r5869_k_RPKM2protein	r5869_k_RPKM2protein	log10	-3	5		1			0
r5870_k0	r5870_k0	log10	-3	5		1			0
r5874_k0	r5874_k0	log10	-3	5		1			0
r5877_kE1	r5877_kE1	log10	-3	5		1			0
r588_k0	r588_k0	log10	-3	5		1			0
r5880_k0	r5880_k0	log10	-3	5		1			0
r5882_k0	r5882_k0	log10	-3	5		1			0
r5886_k0	r5886_k0	log10	-3	5		1			0
r5886_kd	r5886_kd	log10	-3	5		1			0
r5887_k0	r5887_k0	log10	-3	5		1			0
r5887_kd	r5887_kd	log10	-3	5		1			0
r5888_k0	r5888_k0	log10	-3	5		1			0
r5888_kd	r5888_kd	log10	-3	5		1			0
r5890_k0	r5890_k0	log10	-3	5		1			0
r5890_kd	r5890_kd	log10	-3	5		1			0
r5891_k0	r5891_k0	log10	-3	5		1			0
r5891_kd	r5891_kd	log10	-3	5		1			0
r5892_k0	r5892_k0	log10	-3	5		1			0
r5892_kd	r5892_kd	log10	-3	5		1			0
r5893_k0	r5893_k0	log10	-3	5		1			0
r5893_kd	r5893_kd	log10	-3	5		1			0
r5894_k0	r5894_k0	log10	-3	5		1			0
r5894_kd	r5894_kd	log10	-3	5		1			0
r5895_k0	r5895_k0	log10	-3	5		1			0
r5895_kd	r5895_kd	log10	-3	5		1			0
r5897_k0	r5897_k0	log10	-3	5		1			0
r5898_k0	r5898_k0	log10	-3	5		1			0
r59_k_GeneSpecificScaling	r59_k_GeneSpecificScaling	log10	-3	5		1			0
r59_k_RPKM2protein	r59_k_RPKM2protein	log10	-3	5		1			0
r590_k0	r590_k0	log10	-3	5		1			0
r5902_k0	r5902_k0	log10	-3	5		1			0
r5903_k0	r5903_k0	log10	-3	5		1			0
r5905_k0	r5905_k0	log10	-3	5		1			0
r5907_k0	r5907_k0	log10	-3	5		1			0
r592_k0	r592_k0	log10	-3	5		1			0
r5921_k0	r5921_k0	log10	-3	5		1			0
r5921_kd	r5921_kd	log10	-3	5		1			0
r59266_k0	r59266_k0	log10	-3	5		1			0
r59266_kd	r59266_kd	log10	-3	5		1			0
r59267_k0	r59267_k0	log10	-3	5		1			0
r59268_k0	r59268_k0	log10	-3	5		1			0
r59269_k0	r59269_k0	log10	-3	5		1			0
r59270_kE2	r59270_kE2	log10	-3	5		1			0
r59270_kE1	r59270_kE1	log10	-3	5		1			0
r59271_kE2	r59271_kE2	log10	-3	5		1			0
r59271_kE1	r59271_kE1	log10	-3	5		1			0
r59273_k0	r59273_k0	log10	-3	5		1			0
r59273_kd	r59273_kd	log10	-3	5		1			0
r59274_k0	r59274_k0	log10	-3	5		1			0
r59274_kd	r59274_kd	log10	-3	5		1			0
r5946_k_GeneSpecificScaling	r5946_k_GeneSpecificScaling	log10	-3	5		1			0
r5946_k_RPKM2protein	r5946_k_RPKM2protein	log10	-3	5		1			0
r5947_k0	r5947_k0	log10	-3	5		1			0
r595_k0	r595_k0	log10	-3	5		1			0
r595_kd	r595_kd	log10	-3	5		1			0
r596_k0	r596_k0	log10	-3	5		1			0
r59637_k_GeneSpecificScaling	r59637_k_GeneSpecificScaling	log10	-3	5		1			0
r59637_k_RPKM2protein	r59637_k_RPKM2protein	log10	-3	5		1			0
r59638_k0	r59638_k0	log10	-3	5		1			0
r59639_k0	r59639_k0	log10	-3	5		1			0
r59639_kd	r59639_kd	log10	-3	5		1			0
r59640_k0	r59640_k0	log10	-3	5		1			0
r59640_kd	r59640_kd	log10	-3	5		1			0
r59641_k0	r59641_k0	log10	-3	5		1			0
r59641_kd	r59641_kd	log10	-3	5		1			0
r59642_k0	r59642_k0	log10	-3	5		1			0
r59642_kd	r59642_kd	log10	-3	5		1			0
r59643_k0	r59643_k0	log10	-3	5		1			0
r59643_kd	r59643_kd	log10	-3	5		1			0
r59644_k0	r59644_k0	log10	-3	5		1			0
r59644_kd	r59644_kd	log10	-3	5		1			0
r59645_kE1	r59645_kE1	log10	-3	5		1			0
r59645_kd	r59645_kd	log10	-3	5		1			0
r59646_kE1	r59646_kE1	log10	-3	5		1			0
r59646_kd	r59646_kd	log10	-3	5		1			0
r59647_kE1	r59647_kE1	log10	-3	5		1			0
r59647_kd	r59647_kd	log10	-3	5		1			0
r59648_kE1	r59648_kE1	log10	-3	5		1			0
r59648_kd	r59648_kd	log10	-3	5		1			0
r59649_k0	r59649_k0	log10	-3	5		1			0
r59650_k0	r59650_k0	log10	-3	5		1			0
r59651_k0	r59651_k0	log10	-3	5		1			0
r59652_k0	r59652_k0	log10	-3	5		1			0
r59653_k0	r59653_k0	log10	-3	5		1			0
r59654_k0	r59654_k0	log10	-3	5		1			0
r59655_kE3	r59655_kE3	log10	-3	5		1			0
r59655_kE2	r59655_kE2	log10	-3	5		1			0
r59655_kE1	r59655_kE1	log10	-3	5		1			0
r59656_kE1	r59656_kE1	log10	-3	5		1			0
r597_k0	r597_k0	log10	-3	5		1			0
r597_kd	r597_kd	log10	-3	5		1			0
r598_k_GeneSpecificScaling	r598_k_GeneSpecificScaling	log10	-3	5		1			0
r598_k_RPKM2protein	r598_k_RPKM2protein	log10	-3	5		1			0
r599_k0	r599_k0	log10	-3	5		1			0
r60_k0	r60_k0	log10	-3	5		1			0
r600_k_GeneSpecificScaling	r600_k_GeneSpecificScaling	log10	-3	5		1			0
r600_k_RPKM2protein	r600_k_RPKM2protein	log10	-3	5		1			0
r601_k0	r601_k0	log10	-3	5		1			0
r602_k_GeneSpecificScaling	r602_k_GeneSpecificScaling	log10	-3	5		1			0
r602_k_RPKM2protein	r602_k_RPKM2protein	log10	-3	5		1			0
r603_k0	r603_k0	log10	-3	5		1			0
r604_k_GeneSpecificScaling	r604_k_GeneSpecificScaling	log10	-3	5		1			0
r604_k_RPKM2protein	r604_k_RPKM2protein	log10	-3	5		1			0
r605_k0	r605_k0	log10	-3	5		1			0
r6059_k0	r6059_k0	log10	-3	5		1			0
r606_k_GeneSpecificScaling	r606_k_GeneSpecificScaling	log10	-3	5		1			0
r606_k_RPKM2protein	r606_k_RPKM2protein	log10	-3	5		1			0
r6062_k0	r6062_k0	log10	-3	5		1			0
r607_k0	r607_k0	log10	-3	5		1			0
r608_k_GeneSpecificScaling	r608_k_GeneSpecificScaling	log10	-3	5		1			0
r608_k_RPKM2protein	r608_k_RPKM2protein	log10	-3	5		1			0
r609_k0	r609_k0	log10	-3	5		1			0
r61_k_GeneSpecificScaling	r61_k_GeneSpecificScaling	log10	-3	5		1			0
r61_k_RPKM2protein	r61_k_RPKM2protein	log10	-3	5		1			0
r610_k_GeneSpecificScaling	r610_k_GeneSpecificScaling	log10	-3	5		1			0
r610_k_RPKM2protein	r610_k_RPKM2protein	log10	-3	5		1			0
r611_k0	r611_k0	log10	-3	5		1			0
r612_k_GeneSpecificScaling	r612_k_GeneSpecificScaling	log10	-3	5		1			0
r612_k_RPKM2protein	r612_k_RPKM2protein	log10	-3	5		1			0
r613_k0	r613_k0	log10	-3	5		1			0
r6134_k0	r6134_k0	log10	-3	5		1			0
r6136_k0	r6136_k0	log10	-3	5		1			0
r6136_kd	r6136_kd	log10	-3	5		1			0
r614_k_GeneSpecificScaling	r614_k_GeneSpecificScaling	log10	-3	5		1			0
r614_k_RPKM2protein	r614_k_RPKM2protein	log10	-3	5		1			0
r6146_k0	r6146_k0	log10	-3	5		1			0
r6146_kd	r6146_kd	log10	-3	5		1			0
r615_k0	r615_k0	log10	-3	5		1			0
r6150_k0	r6150_k0	log10	-3	5		1			0
r6151_k0	r6151_k0	log10	-3	5		1			0
r6151_kd	r6151_kd	log10	-3	5		1			0
r6158_k0	r6158_k0	log10	-3	5		1			0
r6159_k0	r6159_k0	log10	-3	5		1			0
r6160_k0	r6160_k0	log10	-3	5		1			0
r6160_kd	r6160_kd	log10	-3	5		1			0
r6166_k0	r6166_k0	log10	-3	5		1			0
r6167_k0	r6167_k0	log10	-3	5		1			0
r6168_k0	r6168_k0	log10	-3	5		1			0
r6171_k0	r6171_k0	log10	-3	5		1			0
r6171_kd	r6171_kd	log10	-3	5		1			0
r6172_k0	r6172_k0	log10	-3	5		1			0
r61734_kE7	r61734_kE7	log10	-3	5		1			0
r61734_kE6	r61734_kE6	log10	-3	5		1			0
r61734_kE5	r61734_kE5	log10	-3	5		1			0
r61734_kE4	r61734_kE4	log10	-3	5		1			0
r61734_kE3	r61734_kE3	log10	-3	5		1			0
r61734_kE2	r61734_kE2	log10	-3	5		1			0
r61734_kE1	r61734_kE1	log10	-3	5		1			0
r6175_k0	r6175_k0	log10	-3	5		1			0
r6176_k0	r6176_k0	log10	-3	5		1			0
r618_k_GeneSpecificScaling	r618_k_GeneSpecificScaling	log10	-3	5		1			0
r618_k_RPKM2protein	r618_k_RPKM2protein	log10	-3	5		1			0
r619_k0	r619_k0	log10	-3	5		1			0
r62_k0	r62_k0	log10	-3	5		1			0
r627_k0	r627_k0	log10	-3	5		1			0
r627_kd	r627_kd	log10	-3	5		1			0
r628_k0	r628_k0	log10	-3	5		1			0
r628_kd	r628_kd	log10	-3	5		1			0
r629_k0	r629_k0	log10	-3	5		1			0
r629_kd	r629_kd	log10	-3	5		1			0
r630_k0	r630_k0	log10	-3	5		1			0
r630_kd	r630_kd	log10	-3	5		1			0
r631_k0	r631_k0	log10	-3	5		1			0
r633_k0	r633_k0	log10	-3	5		1			0
r635_k_GeneSpecificScaling	r635_k_GeneSpecificScaling	log10	-3	5		1			0
r635_k_RPKM2protein	r635_k_RPKM2protein	log10	-3	5		1			0
r636_k0	r636_k0	log10	-3	5		1			0
r639_k0	r639_k0	log10	-3	5		1			0
r639_kd	r639_kd	log10	-3	5		1			0
r6423_k0	r6423_k0	log10	-3	5		1			0
r6428_k0	r6428_k0	log10	-3	5		1			0
r6446_k0	r6446_k0	log10	-3	5		1			0
r6460_k0	r6460_k0	log10	-3	5		1			0
r6460_kd	r6460_kd	log10	-3	5		1			0
r6461_k0	r6461_k0	log10	-3	5		1			0
r6461_kd	r6461_kd	log10	-3	5		1			0
r6463_k0	r6463_k0	log10	-3	5		1			0
r6463_kd	r6463_kd	log10	-3	5		1			0
r6464_k0	r6464_k0	log10	-3	5		1			0
r6464_kd	r6464_kd	log10	-3	5		1			0
r6465_k0	r6465_k0	log10	-3	5		1			0
r6465_kd	r6465_kd	log10	-3	5		1			0
r6466_k0	r6466_k0	log10	-3	5		1			0
r6466_kd	r6466_kd	log10	-3	5		1			0
r6467_k0	r6467_k0	log10	-3	5		1			0
r6467_kd	r6467_kd	log10	-3	5		1			0
r6469_k0	r6469_k0	log10	-3	5		1			0
r6471_k0	r6471_k0	log10	-3	5		1			0
r6472_k0	r6472_k0	log10	-3	5		1			0
r6473_k0	r6473_k0	log10	-3	5		1			0
r6474_k0	r6474_k0	log10	-3	5		1			0
r6475_k0	r6475_k0	log10	-3	5		1			0
r6475_kE2	r6475_kE2	log10	-3	5		1			0
r6475_kE1	r6475_kE1	log10	-3	5		1			0
r6476_k0	r6476_k0	log10	-3	5		1			0
r6477_k0	r6477_k0	log10	-3	5		1			0
r6479_k0	r6479_k0	log10	-3	5		1			0
r6480_k0	r6480_k0	log10	-3	5		1			0
r6481_k0	r6481_k0	log10	-3	5		1			0
r6485_kE3	r6485_kE3	log10	-3	5		1			0
r6485_kE2	r6485_kE2	log10	-3	5		1			0
r6485_kE1	r6485_kE1	log10	-3	5		1			0
r6488_kE3	r6488_kE3	log10	-3	5		1			0
r6488_kE2	r6488_kE2	log10	-3	5		1			0
r6488_kE1	r6488_kE1	log10	-3	5		1			0
r6489_k0	r6489_k0	log10	-3	5		1			0
r6490_k0	r6490_k0	log10	-3	5		1			0
r6490_kE1	r6490_kE1	log10	-3	5		1			0
r6492_k0	r6492_k0	log10	-3	5		1			0
r6492_kd	r6492_kd	log10	-3	5		1			0
r6493_k0	r6493_k0	log10	-3	5		1			0
r6493_kd	r6493_kd	log10	-3	5		1			0
r6494_k0	r6494_k0	log10	-3	5		1			0
r6494_kd	r6494_kd	log10	-3	5		1			0
r6496_k0	r6496_k0	log10	-3	5		1			0
r6496_kd	r6496_kd	log10	-3	5		1			0
r6497_k0	r6497_k0	log10	-3	5		1			0
r6497_kd	r6497_kd	log10	-3	5		1			0
r6498_k0	r6498_k0	log10	-3	5		1			0
r6498_kd	r6498_kd	log10	-3	5		1			0
r6499_k0	r6499_k0	log10	-3	5		1			0
r6499_kd	r6499_kd	log10	-3	5		1			0
r6500_k0	r6500_k0	log10	-3	5		1			0
r6500_kd	r6500_kd	log10	-3	5		1			0
r6502_k0	r6502_k0	log10	-3	5		1			0
r6504_k0	r6504_k0	log10	-3	5		1			0
r6505_k0	r6505_k0	log10	-3	5		1			0
r6506_k0	r6506_k0	log10	-3	5		1			0
r6507_k0	r6507_k0	log10	-3	5		1			0
r6508_k0	r6508_k0	log10	-3	5		1			0
r6510_k0	r6510_k0	log10	-3	5		1			0
r6511_k0	r6511_k0	log10	-3	5		1			0
r6512_k0	r6512_k0	log10	-3	5		1			0
r6514_kE3	r6514_kE3	log10	-3	5		1			0
r6514_kE2	r6514_kE2	log10	-3	5		1			0
r6514_kE1	r6514_kE1	log10	-3	5		1			0
r6516_k0	r6516_k0	log10	-3	5		1			0
r6517_kE3	r6517_kE3	log10	-3	5		1			0
r6517_kE2	r6517_kE2	log10	-3	5		1			0
r6517_kE1	r6517_kE1	log10	-3	5		1			0
r6518_k0	r6518_k0	log10	-3	5		1			0
r6519_k0	r6519_k0	log10	-3	5		1			0
r6519_kd	r6519_kd	log10	-3	5		1			0
r6520_k0	r6520_k0	log10	-3	5		1			0
r6520_kd	r6520_kd	log10	-3	5		1			0
r6522_k0	r6522_k0	log10	-3	5		1			0
r6522_kd	r6522_kd	log10	-3	5		1			0
r6523_k0	r6523_k0	log10	-3	5		1			0
r6523_kd	r6523_kd	log10	-3	5		1			0
r6524_k0	r6524_k0	log10	-3	5		1			0
r6524_kd	r6524_kd	log10	-3	5		1			0
r6525_k0	r6525_k0	log10	-3	5		1			0
r6525_kd	r6525_kd	log10	-3	5		1			0
r6526_k0	r6526_k0	log10	-3	5		1			0
r6526_kd	r6526_kd	log10	-3	5		1			0
r6528_k0	r6528_k0	log10	-3	5		1			0
r6530_k0	r6530_k0	log10	-3	5		1			0
r6531_k0	r6531_k0	log10	-3	5		1			0
r6532_k0	r6532_k0	log10	-3	5		1			0
r6533_k0	r6533_k0	log10	-3	5		1			0
r6534_k0	r6534_k0	log10	-3	5		1			0
r6536_k0	r6536_k0	log10	-3	5		1			0
r6537_k0	r6537_k0	log10	-3	5		1			0
r6538_k0	r6538_k0	log10	-3	5		1			0
r6540_kE3	r6540_kE3	log10	-3	5		1			0
r6540_kE2	r6540_kE2	log10	-3	5		1			0
r6540_kE1	r6540_kE1	log10	-3	5		1			0
r6542_k0	r6542_k0	log10	-3	5		1			0
r6543_kE3	r6543_kE3	log10	-3	5		1			0
r6543_kE2	r6543_kE2	log10	-3	5		1			0
r6543_kE1	r6543_kE1	log10	-3	5		1			0
r6544_k0	r6544_k0	log10	-3	5		1			0
r6545_k0	r6545_k0	log10	-3	5		1			0
r6545_kd	r6545_kd	log10	-3	5		1			0
r6546_k0	r6546_k0	log10	-3	5		1			0
r6546_kd	r6546_kd	log10	-3	5		1			0
r6547_k0	r6547_k0	log10	-3	5		1			0
r6547_kd	r6547_kd	log10	-3	5		1			0
r6549_k0	r6549_k0	log10	-3	5		1			0
r6549_kd	r6549_kd	log10	-3	5		1			0
r6550_k0	r6550_k0	log10	-3	5		1			0
r6550_kd	r6550_kd	log10	-3	5		1			0
r6551_k0	r6551_k0	log10	-3	5		1			0
r6551_kd	r6551_kd	log10	-3	5		1			0
r6552_k0	r6552_k0	log10	-3	5		1			0
r6552_kd	r6552_kd	log10	-3	5		1			0
r6553_k0	r6553_k0	log10	-3	5		1			0
r6553_kd	r6553_kd	log10	-3	5		1			0
r6555_k0	r6555_k0	log10	-3	5		1			0
r6557_k0	r6557_k0	log10	-3	5		1			0
r6558_k0	r6558_k0	log10	-3	5		1			0
r6559_k0	r6559_k0	log10	-3	5		1			0
r6560_k0	r6560_k0	log10	-3	5		1			0
r6561_k0	r6561_k0	log10	-3	5		1			0
r6563_k0	r6563_k0	log10	-3	5		1			0
r6564_k0	r6564_k0	log10	-3	5		1			0
r6565_k0	r6565_k0	log10	-3	5		1			0
r6567_kE3	r6567_kE3	log10	-3	5		1			0
r6567_kE2	r6567_kE2	log10	-3	5		1			0
r6567_kE1	r6567_kE1	log10	-3	5		1			0
r6569_k0	r6569_k0	log10	-3	5		1			0
r6570_kE3	r6570_kE3	log10	-3	5		1			0
r6570_kE2	r6570_kE2	log10	-3	5		1			0
r6570_kE1	r6570_kE1	log10	-3	5		1			0
r6571_k0	r6571_k0	log10	-3	5		1			0
r6573_k0	r6573_k0	log10	-3	5		1			0
r6574_k0	r6574_k0	log10	-3	5		1			0
r6575_k0	r6575_k0	log10	-3	5		1			0
r6576_k0	r6576_k0	log10	-3	5		1			0
r6578_k0	r6578_k0	log10	-3	5		1			0
r6579_k0	r6579_k0	log10	-3	5		1			0
r6582_k0	r6582_k0	log10	-3	5		1			0
r6582_kE1	r6582_kE1	log10	-3	5		1			0
r6583_k0	r6583_k0	log10	-3	5		1			0
r6583_kE1	r6583_kE1	log10	-3	5		1			0
r6591_k0	r6591_k0	log10	-3	5		1			0
r6591_kE1	r6591_kE1	log10	-3	5		1			0
r6592_k0	r6592_k0	log10	-3	5		1			0
r6594_k0	r6594_k0	log10	-3	5		1			0
r6595_k0	r6595_k0	log10	-3	5		1			0
r6596_k0	r6596_k0	log10	-3	5		1			0
r6598_kE3	r6598_kE3	log10	-3	5		1			0
r6598_kE2	r6598_kE2	log10	-3	5		1			0
r6598_kE1	r6598_kE1	log10	-3	5		1			0
r66_k_GeneSpecificScaling	r66_k_GeneSpecificScaling	log10	-3	5		1			0
r66_k_RPKM2protein	r66_k_RPKM2protein	log10	-3	5		1			0
r6600_kE3	r6600_kE3	log10	-3	5		1			0
r6600_kE2	r6600_kE2	log10	-3	5		1			0
r6600_kE1	r6600_kE1	log10	-3	5		1			0
r6601_k0	r6601_k0	log10	-3	5		1			0
r6603_k0	r6603_k0	log10	-3	5		1			0
r6603_kd	r6603_kd	log10	-3	5		1			0
r6604_k0	r6604_k0	log10	-3	5		1			0
r6604_kd	r6604_kd	log10	-3	5		1			0
r6605_k0	r6605_k0	log10	-3	5		1			0
r6605_kd	r6605_kd	log10	-3	5		1			0
r6607_k0	r6607_k0	log10	-3	5		1			0
r6607_kd	r6607_kd	log10	-3	5		1			0
r6608_k0	r6608_k0	log10	-3	5		1			0
r6608_kd	r6608_kd	log10	-3	5		1			0
r6609_k0	r6609_k0	log10	-3	5		1			0
r6609_kd	r6609_kd	log10	-3	5		1			0
r6610_k0	r6610_k0	log10	-3	5		1			0
r6610_kd	r6610_kd	log10	-3	5		1			0
r6611_k0	r6611_k0	log10	-3	5		1			0
r6611_kd	r6611_kd	log10	-3	5		1			0
r6613_k0	r6613_k0	log10	-3	5		1			0
r6615_k0	r6615_k0	log10	-3	5		1			0
r6616_k0	r6616_k0	log10	-3	5		1			0
r6617_k0	r6617_k0	log10	-3	5		1			0
r6618_k0	r6618_k0	log10	-3	5		1			0
r6619_k0	r6619_k0	log10	-3	5		1			0
r6621_k0	r6621_k0	log10	-3	5		1			0
r6622_k0	r6622_k0	log10	-3	5		1			0
r6623_k0	r6623_k0	log10	-3	5		1			0
r6625_kE3	r6625_kE3	log10	-3	5		1			0
r6625_kE2	r6625_kE2	log10	-3	5		1			0
r6625_kE1	r6625_kE1	log10	-3	5		1			0
r6627_k0	r6627_k0	log10	-3	5		1			0
r6628_kE3	r6628_kE3	log10	-3	5		1			0
r6628_kE2	r6628_kE2	log10	-3	5		1			0
r6628_kE1	r6628_kE1	log10	-3	5		1			0
r6629_k0	r6629_k0	log10	-3	5		1			0
r6630_k0	r6630_k0	log10	-3	5		1			0
r6630_kE2	r6630_kE2	log10	-3	5		1			0
r6630_kE1	r6630_kE1	log10	-3	5		1			0
r6631_k0	r6631_k0	log10	-3	5		1			0
r6635_k0	r6635_k0	log10	-3	5		1			0
r6635_kE2	r6635_kE2	log10	-3	5		1			0
r6635_kE1	r6635_kE1	log10	-3	5		1			0
r6636_k0	r6636_k0	log10	-3	5		1			0
r6639_k0	r6639_k0	log10	-3	5		1			0
r6639_kE2	r6639_kE2	log10	-3	5		1			0
r6639_kE1	r6639_kE1	log10	-3	5		1			0
r6640_k0	r6640_k0	log10	-3	5		1			0
r6643_k0	r6643_k0	log10	-3	5		1			0
r6643_kE2	r6643_kE2	log10	-3	5		1			0
r6643_kE1	r6643_kE1	log10	-3	5		1			0
r6644_k0	r6644_k0	log10	-3	5		1			0
r6648_k0	r6648_k0	log10	-3	5		1			0
r6666_k0	r6666_k0	log10	-3	5		1			0
r6667_k0	r6667_k0	log10	-3	5		1			0
r6668_k0	r6668_k0	log10	-3	5		1			0
r6669_k0	r6669_k0	log10	-3	5		1			0
r6670_k0	r6670_k0	log10	-3	5		1			0
r6671_k0	r6671_k0	log10	-3	5		1			0
r6680_k0	r6680_k0	log10	-3	5		1			0
r6681_k0	r6681_k0	log10	-3	5		1			0
r6682_k0	r6682_k0	log10	-3	5		1			0
r6683_k0	r6683_k0	log10	-3	5		1			0
r6684_k0	r6684_k0	log10	-3	5		1			0
r6686_k0	r6686_k0	log10	-3	5		1			0
r6686_kd	r6686_kd	log10	-3	5		1			0
r6687_k0	r6687_k0	log10	-3	5		1			0
r6687_kd	r6687_kd	log10	-3	5		1			0
r6688_k0	r6688_k0	log10	-3	5		1			0
r6688_kd	r6688_kd	log10	-3	5		1			0
r6689_k0	r6689_k0	log10	-3	5		1			0
r6689_kd	r6689_kd	log10	-3	5		1			0
r6690_k0	r6690_k0	log10	-3	5		1			0
r6690_kd	r6690_kd	log10	-3	5		1			0
r6691_k0	r6691_k0	log10	-3	5		1			0
r6691_kd	r6691_kd	log10	-3	5		1			0
r6692_k0	r6692_k0	log10	-3	5		1			0
r6693_k0	r6693_k0	log10	-3	5		1			0
r6694_k0	r6694_k0	log10	-3	5		1			0
r6695_k0	r6695_k0	log10	-3	5		1			0
r6696_k0	r6696_k0	log10	-3	5		1			0
r6697_k0	r6697_k0	log10	-3	5		1			0
r6698_k0	r6698_k0	log10	-3	5		1			0
r6699_k0	r6699_k0	log10	-3	5		1			0
r67_k0	r67_k0	log10	-3	5		1			0
r6700_k0	r6700_k0	log10	-3	5		1			0
r6701_k0	r6701_k0	log10	-3	5		1			0
r6702_k0	r6702_k0	log10	-3	5		1			0
r6703_k0	r6703_k0	log10	-3	5		1			0
r6704_k0	r6704_k0	log10	-3	5		1			0
r6705_k0	r6705_k0	log10	-3	5		1			0
r6709_k0	r6709_k0	log10	-3	5		1			0
r6710_k0	r6710_k0	log10	-3	5		1			0
r6713_kE1	r6713_kE1	log10	-3	5		1			0
r6714_k0	r6714_k0	log10	-3	5		1			0
r686_k_GeneSpecificScaling	r686_k_GeneSpecificScaling	log10	-3	5		1			0
r686_k_RPKM2protein	r686_k_RPKM2protein	log10	-3	5		1			0
r687_k0	r687_k0	log10	-3	5		1			0
r70_k0	r70_k0	log10	-3	5		1			0
r70_kd	r70_kd	log10	-3	5		1			0
r709_k0	r709_k0	log10	-3	5		1			0
r710_k0	r710_k0	log10	-3	5		1			0
r711_k0	r711_k0	log10	-3	5		1			0
r712_k0	r712_k0	log10	-3	5		1			0
r713_k0	r713_k0	log10	-3	5		1			0
r714_k0	r714_k0	log10	-3	5		1			0
r715_k0	r715_k0	log10	-3	5		1			0
r716_k0	r716_k0	log10	-3	5		1			0
r717_k0	r717_k0	log10	-3	5		1			0
r718_k0	r718_k0	log10	-3	5		1			0
r720_k0	r720_k0	log10	-3	5		1			0
r7451_k0	r7451_k0	log10	-3	5		1			0
r7452_k0	r7452_k0	log10	-3	5		1			0
r7453_k0	r7453_k0	log10	-3	5		1			0
r7454_k0	r7454_k0	log10	-3	5		1			0
r7455_k0	r7455_k0	log10	-3	5		1			0
r7456_k0	r7456_k0	log10	-3	5		1			0
r7459_k0	r7459_k0	log10	-3	5		1			0
r7460_k0	r7460_k0	log10	-3	5		1			0
r7461_k0	r7461_k0	log10	-3	5		1			0
r7462_k0	r7462_k0	log10	-3	5		1			0
r7463_k0	r7463_k0	log10	-3	5		1			0
r7464_k0	r7464_k0	log10	-3	5		1			0
r7465_k0	r7465_k0	log10	-3	5		1			0
r7466_k0	r7466_k0	log10	-3	5		1			0
r7467_k0	r7467_k0	log10	-3	5		1			0
r7468_k0	r7468_k0	log10	-3	5		1			0
r7469_k0	r7469_k0	log10	-3	5		1			0
r7470_k0	r7470_k0	log10	-3	5		1			0
r7471_k0	r7471_k0	log10	-3	5		1			0
r7472_k0	r7472_k0	log10	-3	5		1			0
r7473_k0	r7473_k0	log10	-3	5		1			0
r7474_k0	r7474_k0	log10	-3	5		1			0
r7475_k0	r7475_k0	log10	-3	5		1			0
r7476_k0	r7476_k0	log10	-3	5		1			0
r74789_k_GeneSpecificScaling	r74789_k_GeneSpecificScaling	log10	-3	5		1			0
r74789_k_RPKM2protein	r74789_k_RPKM2protein	log10	-3	5		1			0
r74790_k0	r74790_k0	log10	-3	5		1			0
r74796_k_GeneSpecificScaling	r74796_k_GeneSpecificScaling	log10	-3	5		1			0
r74796_k_RPKM2protein	r74796_k_RPKM2protein	log10	-3	5		1			0
r74797_k0	r74797_k0	log10	-3	5		1			0
r7553_k0	r7553_k0	log10	-3	5		1			0
r7555_k0	r7555_k0	log10	-3	5		1			0
r7577_k0	r7577_k0	log10	-3	5		1			0
r7577_kd	r7577_kd	log10	-3	5		1			0
r7578_k0	r7578_k0	log10	-3	5		1			0
r7579_k0	r7579_k0	log10	-3	5		1			0
r7580_k0	r7580_k0	log10	-3	5		1			0
r7581_k0	r7581_k0	log10	-3	5		1			0
r7581_kd	r7581_kd	log10	-3	5		1			0
r7583_k0	r7583_k0	log10	-3	5		1			0
r7584_k0	r7584_k0	log10	-3	5		1			0
r7584_kd	r7584_kd	log10	-3	5		1			0
