parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	priorType	priorParameters	hierarchicalOptimization
p_r_29037_kE30	p_r_29037_kE30	log10	-3	5	1.0	1			0
p_r_29037_kE19	p_r_29037_kE19	log10	-3	5	1.0	1			0
p_r_29037_kE18	p_r_29037_kE18	log10	-3	5	1.0	1			0
p_r_29037_kE28	p_r_29037_kE28	log10	-3	5	1.0	1			0
p_r_29037_kE29	p_r_29037_kE29	log10	-3	5	1.0	1			0
p_r_29037_kE26	p_r_29037_kE26	log10	-3	5	1.0	1			0
p_r_29037_kE27	p_r_29037_kE27	log10	-3	5	1.0	1			0
p_r_29037_kE24	p_r_29037_kE24	log10	-3	5	1.0	1			0
p_r_29037_kE25	p_r_29037_kE25	log10	-3	5	1.0	1			0
p_r_29037_kE22	p_r_29037_kE22	log10	-3	5	1.0	1			0
p_r_29037_kE23	p_r_29037_kE23	log10	-3	5	1.0	1			0
p_r_29037_kE20	p_r_29037_kE20	log10	-3	5	1.0	1			0
p_r_29037_kE21	p_r_29037_kE21	log10	-3	5	1.0	1			0
p_r_29037_kE9	p_r_29037_kE9	log10	-3	5	1.0	1			0
p_r_29037_kE8	p_r_29037_kE8	log10	-3	5	1.0	1			0
p_r_29037_kE7	p_r_29037_kE7	log10	-3	5	1.0	1			0
p_r_29037_kE6	p_r_29037_kE6	log10	-3	5	1.0	1			0
p_r_29037_kE5	p_r_29037_kE5	log10	-3	5	1.0	1			0
p_r_29037_kE4	p_r_29037_kE4	log10	-3	5	1.0	1			0
p_r_29037_kE3	p_r_29037_kE3	log10	-3	5	1.0	1			0
p_r_29037_kE2	p_r_29037_kE2	log10	-3	5	1.0	1			0
p_r_29037_kE1	p_r_29037_kE1	log10	-3	5	1.0	1			0
p_r_29038_kE11	p_r_29038_kE11	log10	-3	5	1.0	1			0
p_r_29038_kE10	p_r_29038_kE10	log10	-3	5	1.0	1			0
p_r_29038_kE9	p_r_29038_kE9	log10	-3	5	1.0	1			0
p_r_29038_kE8	p_r_29038_kE8	log10	-3	5	1.0	1			0
p_r_29038_kE7	p_r_29038_kE7	log10	-3	5	1.0	1			0
p_r_29038_kE6	p_r_29038_kE6	log10	-3	5	1.0	1			0
p_r_29038_kE5	p_r_29038_kE5	log10	-3	5	1.0	1			0
p_r_29038_kE4	p_r_29038_kE4	log10	-3	5	1.0	1			0
p_r_29038_kE3	p_r_29038_kE3	log10	-3	5	1.0	1			0
p_r_29038_kE2	p_r_29038_kE2	log10	-3	5	1.0	1			0
p_r_29038_kE1	p_r_29038_kE1	log10	-3	5	1.0	1			0
p_r_29039_kE13	p_r_29039_kE13	log10	-3	5	1.0	1			0
p_r_29039_kE12	p_r_29039_kE12	log10	-3	5	1.0	1			0
p_r_29039_kE11	p_r_29039_kE11	log10	-3	5	1.0	1			0
p_r_29039_kE10	p_r_29039_kE10	log10	-3	5	1.0	1			0
p_r_29039_kE17	p_r_29039_kE17	log10	-3	5	1.0	1			0
p_r_29039_kE16	p_r_29039_kE16	log10	-3	5	1.0	1			0
p_r_29039_kE15	p_r_29039_kE15	log10	-3	5	1.0	1			0
p_r_29039_kE14	p_r_29039_kE14	log10	-3	5	1.0	1			0
p_r_29039_kE19	p_r_29039_kE19	log10	-3	5	1.0	1			0
p_r_29039_kE18	p_r_29039_kE18	log10	-3	5	1.0	1			0
p_r_29039_kE9	p_r_29039_kE9	log10	-3	5	1.0	1			0
p_r_29039_kE8	p_r_29039_kE8	log10	-3	5	1.0	1			0
p_r_29039_kE7	p_r_29039_kE7	log10	-3	5	1.0	1			0
p_r_29039_kE6	p_r_29039_kE6	log10	-3	5	1.0	1			0
p_r_29039_kE5	p_r_29039_kE5	log10	-3	5	1.0	1			0
p_r_29039_kE4	p_r_29039_kE4	log10	-3	5	1.0	1			0
p_r_29039_kE3	p_r_29039_kE3	log10	-3	5	1.0	1			0
p_r_29039_kE2	p_r_29039_kE2	log10	-3	5	1.0	1			0
p_r_29039_kE1	p_r_29039_kE1	log10	-3	5	1.0	1			0
p_r_29040_kE13	p_r_29040_kE13	log10	-3	5	1.0	1			0
p_r_29040_kE12	p_r_29040_kE12	log10	-3	5	1.0	1			0
p_r_29040_kE11	p_r_29040_kE11	log10	-3	5	1.0	1			0
p_r_29040_kE10	p_r_29040_kE10	log10	-3	5	1.0	1			0
p_r_29040_kE17	p_r_29040_kE17	log10	-3	5	1.0	1			0
p_r_29040_kE16	p_r_29040_kE16	log10	-3	5	1.0	1			0
p_r_29040_kE15	p_r_29040_kE15	log10	-3	5	1.0	1			0
p_r_29040_kE14	p_r_29040_kE14	log10	-3	5	1.0	1			0
p_r_29040_kE19	p_r_29040_kE19	log10	-3	5	1.0	1			0
p_r_29040_kE18	p_r_29040_kE18	log10	-3	5	1.0	1			0
p_r_29040_kE9	p_r_29040_kE9	log10	-3	5	1.0	1			0
p_r_29040_kE8	p_r_29040_kE8	log10	-3	5	1.0	1			0
p_r_29040_kE7	p_r_29040_kE7	log10	-3	5	1.0	1			0
p_r_29040_kE6	p_r_29040_kE6	log10	-3	5	1.0	1			0
p_r_29040_kE5	p_r_29040_kE5	log10	-3	5	1.0	1			0
p_r_29040_kE4	p_r_29040_kE4	log10	-3	5	1.0	1			0
p_r_29040_kE3	p_r_29040_kE3	log10	-3	5	1.0	1			0
p_r_29040_kE2	p_r_29040_kE2	log10	-3	5	1.0	1			0
p_r_29040_kE1	p_r_29040_kE1	log10	-3	5	1.0	1			0
p_r_29041_kE13	p_r_29041_kE13	log10	-3	5	1.0	1			0
p_r_29041_kE12	p_r_29041_kE12	log10	-3	5	1.0	1			0
p_r_29041_kE11	p_r_29041_kE11	log10	-3	5	1.0	1			0
p_r_29041_kE10	p_r_29041_kE10	log10	-3	5	1.0	1			0
p_r_29041_kE17	p_r_29041_kE17	log10	-3	5	1.0	1			0
p_r_29041_kE16	p_r_29041_kE16	log10	-3	5	1.0	1			0
p_r_29041_kE15	p_r_29041_kE15	log10	-3	5	1.0	1			0
p_r_29041_kE14	p_r_29041_kE14	log10	-3	5	1.0	1			0
p_r_29041_kE19	p_r_29041_kE19	log10	-3	5	1.0	1			0
p_r_29041_kE18	p_r_29041_kE18	log10	-3	5	1.0	1			0
p_r_29041_kE9	p_r_29041_kE9	log10	-3	5	1.0	1			0
p_r_29041_kE8	p_r_29041_kE8	log10	-3	5	1.0	1			0
p_r_29041_kE7	p_r_29041_kE7	log10	-3	5	1.0	1			0
p_r_29041_kE6	p_r_29041_kE6	log10	-3	5	1.0	1			0
p_r_29041_kE5	p_r_29041_kE5	log10	-3	5	1.0	1			0
p_r_29041_kE4	p_r_29041_kE4	log10	-3	5	1.0	1			0
p_r_29041_kE3	p_r_29041_kE3	log10	-3	5	1.0	1			0
p_r_29041_kE2	p_r_29041_kE2	log10	-3	5	1.0	1			0
p_r_29041_kE1	p_r_29041_kE1	log10	-3	5	1.0	1			0
p_r_29042_kE11	p_r_29042_kE11	log10	-3	5	1.0	1			0
p_r_29042_kE10	p_r_29042_kE10	log10	-3	5	1.0	1			0
p_r_29042_k0	p_r_29042_k0	log10	-3	5	1.0	1			0
p_r_29042_kE9	p_r_29042_kE9	log10	-3	5	1.0	1			0
p_r_29042_kE8	p_r_29042_kE8	log10	-3	5	1.0	1			0
p_r_29042_kE7	p_r_29042_kE7	log10	-3	5	1.0	1			0
p_r_29042_kE6	p_r_29042_kE6	log10	-3	5	1.0	1			0
p_r_29042_kE5	p_r_29042_kE5	log10	-3	5	1.0	1			0
p_r_29042_kE4	p_r_29042_kE4	log10	-3	5	1.0	1			0
p_r_29042_kE3	p_r_29042_kE3	log10	-3	5	1.0	1			0
p_r_29042_kE2	p_r_29042_kE2	log10	-3	5	1.0	1			0
p_r_29042_kE1	p_r_29042_kE1	log10	-3	5	1.0	1			0
p_r_29043_kE11	p_r_29043_kE11	log10	-3	5	1.0	1			0
p_r_29043_kE10	p_r_29043_kE10	log10	-3	5	1.0	1			0
p_r_29043_k0	p_r_29043_k0	log10	-3	5	1.0	1			0
p_r_29043_kE9	p_r_29043_kE9	log10	-3	5	1.0	1			0
p_r_29043_kE8	p_r_29043_kE8	log10	-3	5	1.0	1			0
p_r_29043_kE7	p_r_29043_kE7	log10	-3	5	1.0	1			0
p_r_29043_kE6	p_r_29043_kE6	log10	-3	5	1.0	1			0
p_r_29043_kE5	p_r_29043_kE5	log10	-3	5	1.0	1			0
p_r_29043_kE4	p_r_29043_kE4	log10	-3	5	1.0	1			0
p_r_29043_kE3	p_r_29043_kE3	log10	-3	5	1.0	1			0
p_r_29043_kE2	p_r_29043_kE2	log10	-3	5	1.0	1			0
p_r_29043_kE1	p_r_29043_kE1	log10	-3	5	1.0	1			0
p_r_29044_kE11	p_r_29044_kE11	log10	-3	5	1.0	1			0
p_r_29044_kE10	p_r_29044_kE10	log10	-3	5	1.0	1			0
p_r_29044_k0	p_r_29044_k0	log10	-3	5	1.0	1			0
p_r_29044_kE9	p_r_29044_kE9	log10	-3	5	1.0	1			0
p_r_29044_kE8	p_r_29044_kE8	log10	-3	5	1.0	1			0
p_r_29044_kE7	p_r_29044_kE7	log10	-3	5	1.0	1			0
p_r_29044_kE6	p_r_29044_kE6	log10	-3	5	1.0	1			0
p_r_29044_kE5	p_r_29044_kE5	log10	-3	5	1.0	1			0
p_r_29044_kE4	p_r_29044_kE4	log10	-3	5	1.0	1			0
p_r_29044_kE3	p_r_29044_kE3	log10	-3	5	1.0	1			0
p_r_29044_kE2	p_r_29044_kE2	log10	-3	5	1.0	1			0
p_r_29044_kE1	p_r_29044_kE1	log10	-3	5	1.0	1			0
p_r_29045_kE11	p_r_29045_kE11	log10	-3	5	1.0	1			0
p_r_29045_kE10	p_r_29045_kE10	log10	-3	5	1.0	1			0
p_r_29045_kE9	p_r_29045_kE9	log10	-3	5	1.0	1			0
p_r_29045_kE8	p_r_29045_kE8	log10	-3	5	1.0	1			0
p_r_29045_kE7	p_r_29045_kE7	log10	-3	5	1.0	1			0
p_r_29045_kE6	p_r_29045_kE6	log10	-3	5	1.0	1			0
p_r_29045_kE5	p_r_29045_kE5	log10	-3	5	1.0	1			0
p_r_29045_kE4	p_r_29045_kE4	log10	-3	5	1.0	1			0
p_r_29045_kE3	p_r_29045_kE3	log10	-3	5	1.0	1			0
p_r_29045_kE2	p_r_29045_kE2	log10	-3	5	1.0	1			0
p_r_29045_kE1	p_r_29045_kE1	log10	-3	5	1.0	1			0
p_r_29046_kE11	p_r_29046_kE11	log10	-3	5	1.0	1			0
p_r_29046_kE10	p_r_29046_kE10	log10	-3	5	1.0	1			0
p_r_29046_kE9	p_r_29046_kE9	log10	-3	5	1.0	1			0
p_r_29046_kE8	p_r_29046_kE8	log10	-3	5	1.0	1			0
p_r_29046_kE7	p_r_29046_kE7	log10	-3	5	1.0	1			0
p_r_29046_kE6	p_r_29046_kE6	log10	-3	5	1.0	1			0
p_r_29046_kE5	p_r_29046_kE5	log10	-3	5	1.0	1			0
p_r_29046_kE4	p_r_29046_kE4	log10	-3	5	1.0	1			0
p_r_29046_kE3	p_r_29046_kE3	log10	-3	5	1.0	1			0
p_r_29046_kE2	p_r_29046_kE2	log10	-3	5	1.0	1			0
p_r_29046_kE1	p_r_29046_kE1	log10	-3	5	1.0	1			0
p_r_29047_k0	p_r_29047_k0	log10	-3	5	1.0	1			0
p_r_29051_kE13	p_r_29051_kE13	log10	-3	5	1.0	1			0
p_r_29051_kE12	p_r_29051_kE12	log10	-3	5	1.0	1			0
p_r_29051_kE11	p_r_29051_kE11	log10	-3	5	1.0	1			0
p_r_29051_kE10	p_r_29051_kE10	log10	-3	5	1.0	1			0
p_r_29051_kE17	p_r_29051_kE17	log10	-3	5	1.0	1			0
p_r_29051_kE16	p_r_29051_kE16	log10	-3	5	1.0	1			0
p_r_29051_kE15	p_r_29051_kE15	log10	-3	5	1.0	1			0
p_r_29051_kE14	p_r_29051_kE14	log10	-3	5	1.0	1			0
p_r_29051_kE9	p_r_29051_kE9	log10	-3	5	1.0	1			0
p_r_29051_kE8	p_r_29051_kE8	log10	-3	5	1.0	1			0
p_r_29051_kE7	p_r_29051_kE7	log10	-3	5	1.0	1			0
p_r_29051_kE6	p_r_29051_kE6	log10	-3	5	1.0	1			0
p_r_29051_kE5	p_r_29051_kE5	log10	-3	5	1.0	1			0
p_r_29051_kE4	p_r_29051_kE4	log10	-3	5	1.0	1			0
p_r_29051_kE3	p_r_29051_kE3	log10	-3	5	1.0	1			0
p_r_29051_kE2	p_r_29051_kE2	log10	-3	5	1.0	1			0
p_r_29051_kE1	p_r_29051_kE1	log10	-3	5	1.0	1			0
p_r_29058_kE1	p_r_29058_kE1	log10	-3	5	1.0	1			0
p_r_29059_k0	p_r_29059_k0	log10	-3	5	1.0	1			0
p_r_29059_kE1	p_r_29059_kE1	log10	-3	5	1.0	1			0
p_r_29060_kE1	p_r_29060_kE1	log10	-3	5	1.0	1			0
p_r_29061_kE1	p_r_29061_kE1	log10	-3	5	1.0	1			0
p_r_29062_kE1	p_r_29062_kE1	log10	-3	5	1.0	1			0
p_r_29063_kE1	p_r_29063_kE1	log10	-3	5	1.0	1			0
p_r_29067_k0	p_r_29067_k0	log10	-3	5	1.0	1			0
p_r_29068_k0	p_r_29068_k0	log10	-3	5	1.0	1			0
p_r_291_k0	p_r_291_k0	log10	-3	5	1.0	1			0
p_r_293_k0	p_r_293_k0	log10	-3	5	1.0	1			0
p_r_29557_k_GeneSpecificScaling	p_r_29557_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_29558_k0	p_r_29558_k0	log10	-3	5	1.0	1			0
p_r_2999_k0	p_r_2999_k0	log10	-3	5	1.0	1			0
p_r_30_k0	p_r_30_k0	log10	-3	5	1.0	1			0
p_r_3028_kE1	p_r_3028_kE1	log10	-3	5	1.0	1			0
p_r_3029_kE1	p_r_3029_kE1	log10	-3	5	1.0	1			0
p_r_3030_kE1	p_r_3030_kE1	log10	-3	5	1.0	1			0
p_r_3032_k0	p_r_3032_k0	log10	-3	5	1.0	1			0
p_r_3032_kd	p_r_3032_kd	log10	-3	5	1.0	1			0
p_r_3033_k0	p_r_3033_k0	log10	-3	5	1.0	1			0
p_r_3033_kE1	p_r_3033_kE1	log10	-3	5	1.0	1			0
p_r_3034_k0	p_r_3034_k0	log10	-3	5	1.0	1			0
p_r_3037_k0	p_r_3037_k0	log10	-3	5	1.0	1			0
p_r_3042_k0	p_r_3042_k0	log10	-3	5	1.0	1			0
p_r_307_k0	p_r_307_k0	log10	-3	5	1.0	1			0
p_r_310_k0	p_r_310_k0	log10	-3	5	1.0	1			0
p_r_310_kd	p_r_310_kd	log10	-3	5	1.0	1			0
p_r_311_k0	p_r_311_k0	log10	-3	5	1.0	1			0
p_r_311_kd	p_r_311_kd	log10	-3	5	1.0	1			0
p_r_32157_k_GeneSpecificScaling	p_r_32157_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_32160_k0	p_r_32160_k0	log10	-3	5	1.0	1			0
p_r_32229_k_GeneSpecificScaling	p_r_32229_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_32231_k0	p_r_32231_k0	log10	-3	5	1.0	1			0
p_r_32331_k_GeneSpecificScaling	p_r_32331_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_32333_k0	p_r_32333_k0	log10	-3	5	1.0	1			0
p_r_32533_k_GeneSpecificScaling	p_r_32533_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_32535_k0	p_r_32535_k0	log10	-3	5	1.0	1			0
p_r_32611_k_GeneSpecificScaling	p_r_32611_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_32613_k0	p_r_32613_k0	log10	-3	5	1.0	1			0
p_r_34_k_GeneSpecificScaling	p_r_34_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_35_k0	p_r_35_k0	log10	-3	5	1.0	1			0
p_r_36_k_GeneSpecificScaling	p_r_36_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_37_k0	p_r_37_k0	log10	-3	5	1.0	1			0
p_r_393_k_GeneSpecificScaling	p_r_393_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_394_k0	p_r_394_k0	log10	-3	5	1.0	1			0
p_r_406_k_GeneSpecificScaling	p_r_406_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_407_k0	p_r_407_k0	log10	-3	5	1.0	1			0
p_r_408_k_GeneSpecificScaling	p_r_408_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_409_k0	p_r_409_k0	log10	-3	5	1.0	1			0
p_r_4126_k_GeneSpecificScaling	p_r_4126_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_4127_k0	p_r_4127_k0	log10	-3	5	1.0	1			0
p_r_4128_k_GeneSpecificScaling	p_r_4128_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_4129_k0	p_r_4129_k0	log10	-3	5	1.0	1			0
p_r_4132_k_GeneSpecificScaling	p_r_4132_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_4133_k0	p_r_4133_k0	log10	-3	5	1.0	1			0
p_r_4134_k0	p_r_4134_k0	log10	-3	5	1.0	1			0
p_r_4136_k0	p_r_4136_k0	log10	-3	5	1.0	1			0
p_r_4139_k0	p_r_4139_k0	log10	-3	5	1.0	1			0
p_r_4140_k0	p_r_4140_k0	log10	-3	5	1.0	1			0
p_r_4144_kE6	p_r_4144_kE6	log10	-3	5	1.0	1			0
p_r_4144_kE5	p_r_4144_kE5	log10	-3	5	1.0	1			0
p_r_4144_kE4	p_r_4144_kE4	log10	-3	5	1.0	1			0
p_r_4144_kE3	p_r_4144_kE3	log10	-3	5	1.0	1			0
p_r_4144_kE2	p_r_4144_kE2	log10	-3	5	1.0	1			0
p_r_4144_kE1	p_r_4144_kE1	log10	-3	5	1.0	1			0
p_r_4145_kE6	p_r_4145_kE6	log10	-3	5	1.0	1			0
p_r_4145_kE5	p_r_4145_kE5	log10	-3	5	1.0	1			0
p_r_4145_kE4	p_r_4145_kE4	log10	-3	5	1.0	1			0
p_r_4145_kE3	p_r_4145_kE3	log10	-3	5	1.0	1			0
p_r_4145_kE2	p_r_4145_kE2	log10	-3	5	1.0	1			0
p_r_4145_kE1	p_r_4145_kE1	log10	-3	5	1.0	1			0
p_r_4146_kE6	p_r_4146_kE6	log10	-3	5	1.0	1			0
p_r_4146_kE5	p_r_4146_kE5	log10	-3	5	1.0	1			0
p_r_4146_kE4	p_r_4146_kE4	log10	-3	5	1.0	1			0
p_r_4146_kE3	p_r_4146_kE3	log10	-3	5	1.0	1			0
p_r_4146_kE2	p_r_4146_kE2	log10	-3	5	1.0	1			0
p_r_4146_kE1	p_r_4146_kE1	log10	-3	5	1.0	1			0
p_r_4147_kE6	p_r_4147_kE6	log10	-3	5	1.0	1			0
p_r_4147_kE5	p_r_4147_kE5	log10	-3	5	1.0	1			0
p_r_4147_kE4	p_r_4147_kE4	log10	-3	5	1.0	1			0
p_r_4147_kE3	p_r_4147_kE3	log10	-3	5	1.0	1			0
p_r_4147_kE2	p_r_4147_kE2	log10	-3	5	1.0	1			0
p_r_4147_kE1	p_r_4147_kE1	log10	-3	5	1.0	1			0
p_r_4148_kE6	p_r_4148_kE6	log10	-3	5	1.0	1			0
p_r_4148_kE5	p_r_4148_kE5	log10	-3	5	1.0	1			0
p_r_4148_kE4	p_r_4148_kE4	log10	-3	5	1.0	1			0
p_r_4148_kE3	p_r_4148_kE3	log10	-3	5	1.0	1			0
p_r_4148_kE2	p_r_4148_kE2	log10	-3	5	1.0	1			0
p_r_4148_kE1	p_r_4148_kE1	log10	-3	5	1.0	1			0
p_r_4149_kE6	p_r_4149_kE6	log10	-3	5	1.0	1			0
p_r_4149_kE5	p_r_4149_kE5	log10	-3	5	1.0	1			0
p_r_4149_kE4	p_r_4149_kE4	log10	-3	5	1.0	1			0
p_r_4149_kE3	p_r_4149_kE3	log10	-3	5	1.0	1			0
p_r_4149_kE2	p_r_4149_kE2	log10	-3	5	1.0	1			0
p_r_4149_kE1	p_r_4149_kE1	log10	-3	5	1.0	1			0
p_r_415_k_GeneSpecificScaling	p_r_415_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_4150_kE6	p_r_4150_kE6	log10	-3	5	1.0	1			0
p_r_4150_kE5	p_r_4150_kE5	log10	-3	5	1.0	1			0
p_r_4150_kE4	p_r_4150_kE4	log10	-3	5	1.0	1			0
p_r_4150_kE3	p_r_4150_kE3	log10	-3	5	1.0	1			0
p_r_4150_kE2	p_r_4150_kE2	log10	-3	5	1.0	1			0
p_r_4150_kE1	p_r_4150_kE1	log10	-3	5	1.0	1			0
p_r_4151_kE6	p_r_4151_kE6	log10	-3	5	1.0	1			0
p_r_4151_kE5	p_r_4151_kE5	log10	-3	5	1.0	1			0
p_r_4151_kE4	p_r_4151_kE4	log10	-3	5	1.0	1			0
p_r_4151_kE3	p_r_4151_kE3	log10	-3	5	1.0	1			0
p_r_4151_kE2	p_r_4151_kE2	log10	-3	5	1.0	1			0
p_r_4151_kE1	p_r_4151_kE1	log10	-3	5	1.0	1			0
p_r_4153_kE3	p_r_4153_kE3	log10	-3	5	1.0	1			0
p_r_4153_kE2	p_r_4153_kE2	log10	-3	5	1.0	1			0
p_r_4153_kE1	p_r_4153_kE1	log10	-3	5	1.0	1			0
p_r_4154_kE3	p_r_4154_kE3	log10	-3	5	1.0	1			0
p_r_4154_kE2	p_r_4154_kE2	log10	-3	5	1.0	1			0
p_r_4154_kE1	p_r_4154_kE1	log10	-3	5	1.0	1			0
p_r_4155_kE6	p_r_4155_kE6	log10	-3	5	1.0	1			0
p_r_4155_kE5	p_r_4155_kE5	log10	-3	5	1.0	1			0
p_r_4155_kE4	p_r_4155_kE4	log10	-3	5	1.0	1			0
p_r_4155_kE3	p_r_4155_kE3	log10	-3	5	1.0	1			0
p_r_4155_kE2	p_r_4155_kE2	log10	-3	5	1.0	1			0
p_r_4155_kE1	p_r_4155_kE1	log10	-3	5	1.0	1			0
p_r_4156_kE6	p_r_4156_kE6	log10	-3	5	1.0	1			0
p_r_4156_kE5	p_r_4156_kE5	log10	-3	5	1.0	1			0
p_r_4156_kE4	p_r_4156_kE4	log10	-3	5	1.0	1			0
p_r_4156_kE3	p_r_4156_kE3	log10	-3	5	1.0	1			0
p_r_4156_kE2	p_r_4156_kE2	log10	-3	5	1.0	1			0
p_r_4156_kE1	p_r_4156_kE1	log10	-3	5	1.0	1			0
p_r_4158_kE6	p_r_4158_kE6	log10	-3	5	1.0	1			0
p_r_4158_kE5	p_r_4158_kE5	log10	-3	5	1.0	1			0
p_r_4158_kE4	p_r_4158_kE4	log10	-3	5	1.0	1			0
p_r_4158_kE3	p_r_4158_kE3	log10	-3	5	1.0	1			0
p_r_4158_kE2	p_r_4158_kE2	log10	-3	5	1.0	1			0
p_r_4158_kE1	p_r_4158_kE1	log10	-3	5	1.0	1			0
p_r_4159_kE6	p_r_4159_kE6	log10	-3	5	1.0	1			0
p_r_4159_kE5	p_r_4159_kE5	log10	-3	5	1.0	1			0
p_r_4159_kE4	p_r_4159_kE4	log10	-3	5	1.0	1			0
p_r_4159_kE3	p_r_4159_kE3	log10	-3	5	1.0	1			0
p_r_4159_kE2	p_r_4159_kE2	log10	-3	5	1.0	1			0
p_r_4159_kE1	p_r_4159_kE1	log10	-3	5	1.0	1			0
p_r_416_k0	p_r_416_k0	log10	-3	5	1.0	1			0
p_r_4160_kE6	p_r_4160_kE6	log10	-3	5	1.0	1			0
p_r_4160_kE5	p_r_4160_kE5	log10	-3	5	1.0	1			0
p_r_4160_kE4	p_r_4160_kE4	log10	-3	5	1.0	1			0
p_r_4160_kE3	p_r_4160_kE3	log10	-3	5	1.0	1			0
p_r_4160_kE2	p_r_4160_kE2	log10	-3	5	1.0	1			0
p_r_4160_kE1	p_r_4160_kE1	log10	-3	5	1.0	1			0
p_r_4161_k0	p_r_4161_k0	log10	-3	5	1.0	1			0
p_r_4161_kE1	p_r_4161_kE1	log10	-3	5	1.0	1			0
p_r_4162_k0	p_r_4162_k0	log10	-3	5	1.0	1			0
p_r_4162_kE1	p_r_4162_kE1	log10	-3	5	1.0	1			0
p_r_4166_k0	p_r_4166_k0	log10	-3	5	1.0	1			0
p_r_4166_kE2	p_r_4166_kE2	log10	-3	5	1.0	1			0
p_r_4166_kE1	p_r_4166_kE1	log10	-3	5	1.0	1			0
p_r_4168_k0	p_r_4168_k0	log10	-3	5	1.0	1			0
p_r_4168_kE2	p_r_4168_kE2	log10	-3	5	1.0	1			0
p_r_4168_kE1	p_r_4168_kE1	log10	-3	5	1.0	1			0
p_r_418_k_GeneSpecificScaling	p_r_418_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_419_k0	p_r_419_k0	log10	-3	5	1.0	1			0
p_r_424_k_GeneSpecificScaling	p_r_424_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_425_k0	p_r_425_k0	log10	-3	5	1.0	1			0
p_r_426_k_GeneSpecificScaling	p_r_426_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_427_k0	p_r_427_k0	log10	-3	5	1.0	1			0
p_r_428_k_GeneSpecificScaling	p_r_428_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_429_k0	p_r_429_k0	log10	-3	5	1.0	1			0
p_r_430_k0	p_r_430_k0	log10	-3	5	1.0	1			0
p_r_4420_k0	p_r_4420_k0	log10	-3	5	1.0	1			0
p_r_4420_kd	p_r_4420_kd	log10	-3	5	1.0	1			0
p_r_4423_k0	p_r_4423_k0	log10	-3	5	1.0	1			0
p_r_451_k0	p_r_451_k0	log10	-3	5	1.0	1			0
p_r_451_kd	p_r_451_kd	log10	-3	5	1.0	1			0
p_r_467_k_GeneSpecificScaling	p_r_467_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_468_k0	p_r_468_k0	log10	-3	5	1.0	1			0
p_r_469_k_GeneSpecificScaling	p_r_469_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_470_k0	p_r_470_k0	log10	-3	5	1.0	1			0
p_r_471_k_GeneSpecificScaling	p_r_471_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_472_k0	p_r_472_k0	log10	-3	5	1.0	1			0
p_r_473_k_GeneSpecificScaling	p_r_473_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_474_k0	p_r_474_k0	log10	-3	5	1.0	1			0
p_r_476_k0	p_r_476_k0	log10	-3	5	1.0	1			0
p_r_476_kd	p_r_476_kd	log10	-3	5	1.0	1			0
p_r_477_k0	p_r_477_k0	log10	-3	5	1.0	1			0
p_r_477_kd	p_r_477_kd	log10	-3	5	1.0	1			0
p_r_480_k0	p_r_480_k0	log10	-3	5	1.0	1			0
p_r_480_kd	p_r_480_kd	log10	-3	5	1.0	1			0
p_r_4838_k0	p_r_4838_k0	log10	-3	5	1.0	1			0
p_r_4839_k0	p_r_4839_k0	log10	-3	5	1.0	1			0
p_r_485_k0	p_r_485_k0	log10	-3	5	1.0	1			0
p_r_485_kd	p_r_485_kd	log10	-3	5	1.0	1			0
p_r_488_k0	p_r_488_k0	log10	-3	5	1.0	1			0
p_r_488_kd	p_r_488_kd	log10	-3	5	1.0	1			0
p_r_490_k0	p_r_490_k0	log10	-3	5	1.0	1			0
p_r_490_kd	p_r_490_kd	log10	-3	5	1.0	1			0
p_r_518_k_GeneSpecificScaling	p_r_518_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_519_k0	p_r_519_k0	log10	-3	5	1.0	1			0
p_r_522_k_GeneSpecificScaling	p_r_522_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
