observableId	simulationConditionId	observableParameters	time	measurement	noiseParameters	preequilibrationConditionId	observableTransformation
viability	TUMOR-BT549-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-BT549-cellline-01-01	inf	1.0951	proliferation_sigma_all		
viability	TUMOR-BT549-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-BT549-cellline-01-01	inf	0.917	proliferation_sigma_all		
viability	TUMOR-BT549-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-BT549-cellline-01-01	inf	1.0875	proliferation_sigma_all		
viability	TUMOR-BT549-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-BT549-cellline-01-01	inf	0.85	proliferation_sigma_all		
viability	TUMOR-BT549-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-BT549-cellline-01-01	inf	0.929	proliferation_sigma_all		
viability	TUMOR-BT549-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-BT549-cellline-01-01	inf	0.904	proliferation_sigma_all		
viability	TUMOR-C32-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-C32-cellline-01-01	inf	1.015	proliferation_sigma_all		
viability	TUMOR-C32-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-C32-cellline-01-01	inf	0.9923	proliferation_sigma_all		
viability	TUMOR-C32-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-C32-cellline-01-01	inf	1.0898	proliferation_sigma_all		
viability	TUMOR-C32-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-C32-cellline-01-01	inf	0.909	proliferation_sigma_all		
viability	TUMOR-C32-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-C32-cellline-01-01	inf	0.74	proliferation_sigma_all		
viability	TUMOR-C32-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-C32-cellline-01-01	inf	0.7	proliferation_sigma_all		
viability	TUMOR-C32-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-C32-cellline-01-01	inf	0.33	proliferation_sigma_all		
viability	TUMOR-C32-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-C32-cellline-01-01	inf	0.26	proliferation_sigma_all		
viability	TUMOR-CAL12T-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-CAL12T-cellline-01-01	inf	0.89	proliferation_sigma_all		
viability	TUMOR-CAL12T-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-CAL12T-cellline-01-01	inf	0.987	proliferation_sigma_all		
viability	TUMOR-CAL12T-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-CAL12T-cellline-01-01	inf	0.81	proliferation_sigma_all		
viability	TUMOR-CAL12T-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-CAL12T-cellline-01-01	inf	0.83	proliferation_sigma_all		
viability	TUMOR-CAL12T-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-CAL12T-cellline-01-01	inf	1.01	proliferation_sigma_all		
viability	TUMOR-CAL12T-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-CAL12T-cellline-01-01	inf	0.76	proliferation_sigma_all		
viability	TUMOR-CAL12T-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-CAL12T-cellline-01-01	inf	0.58	proliferation_sigma_all		
viability	TUMOR-CAL12T-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-CAL12T-cellline-01-01	inf	0.34	proliferation_sigma_all		
viability	TUMOR-CAMA1-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-CAMA1-cellline-01-01	inf	0.9229999999999999	proliferation_sigma_all		
viability	TUMOR-CAMA1-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-CAMA1-cellline-01-01	inf	0.985	proliferation_sigma_all		
viability	TUMOR-CAMA1-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-CAMA1-cellline-01-01	inf	0.932	proliferation_sigma_all		
viability	TUMOR-CAMA1-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-CAMA1-cellline-01-01	inf	0.9059999999999999	proliferation_sigma_all		
viability	TUMOR-CAMA1-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-CAMA1-cellline-01-01	inf	0.9279999999999999	proliferation_sigma_all		
viability	TUMOR-CAMA1-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-CAMA1-cellline-01-01	inf	1.0355	proliferation_sigma_all		
viability	TUMOR-CAMA1-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-CAMA1-cellline-01-01	inf	0.902	proliferation_sigma_all		
viability	TUMOR-CAMA1-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-CAMA1-cellline-01-01	inf	0.985	proliferation_sigma_all		
viability	TUMOR-COLO201-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-COLO201-cellline-01-01	inf	0.943	proliferation_sigma_all		
viability	TUMOR-COLO201-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-COLO201-cellline-01-01	inf	1.0025	proliferation_sigma_all		
viability	TUMOR-COLO201-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-COLO201-cellline-01-01	inf	0.73	proliferation_sigma_all		
viability	TUMOR-COLO201-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-COLO201-cellline-01-01	inf	0.58	proliferation_sigma_all		
viability	TUMOR-COLO201-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-COLO201-cellline-01-01	inf	0.24	proliferation_sigma_all		
viability	TUMOR-COLO201-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-COLO201-cellline-01-01	inf	0.18	proliferation_sigma_all		
viability	TUMOR-COLO201-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-COLO201-cellline-01-01	inf	0.09	proliferation_sigma_all		
viability	TUMOR-COLO201-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-COLO201-cellline-01-01	inf	0.04	proliferation_sigma_all		
viability	TUMOR-COLO679-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-COLO679-cellline-01-01	inf	0.88	proliferation_sigma_all		
viability	TUMOR-COLO679-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-COLO679-cellline-01-01	inf	1.0459	proliferation_sigma_all		
viability	TUMOR-COLO679-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-COLO679-cellline-01-01	inf	0.88	proliferation_sigma_all		
viability	TUMOR-COLO679-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-COLO679-cellline-01-01	inf	0.6	proliferation_sigma_all		
viability	TUMOR-COLO679-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-COLO679-cellline-01-01	inf	0.37	proliferation_sigma_all		
viability	TUMOR-COLO679-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-COLO679-cellline-01-01	inf	0.27	proliferation_sigma_all		
viability	TUMOR-COLO679-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-COLO679-cellline-01-01	inf	0.27	proliferation_sigma_all		
viability	TUMOR-COLO679-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-COLO679-cellline-01-01	inf	0.2	proliferation_sigma_all		
viability	TUMOR-DV90-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-DV90-cellline-01-01	inf	0.75	proliferation_sigma_all		
viability	TUMOR-DV90-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-DV90-cellline-01-01	inf	0.9740000000000001	proliferation_sigma_all		
viability	TUMOR-DV90-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-DV90-cellline-01-01	inf	0.935	proliferation_sigma_all		
viability	TUMOR-DV90-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-DV90-cellline-01-01	inf	0.55	proliferation_sigma_all		
viability	TUMOR-DV90-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-DV90-cellline-01-01	inf	0.61	proliferation_sigma_all		
viability	TUMOR-DV90-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-DV90-cellline-01-01	inf	0.56	proliferation_sigma_all		
viability	TUMOR-DV90-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-DV90-cellline-01-01	inf	0.3	proliferation_sigma_all		
viability	TUMOR-DV90-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-DV90-cellline-01-01	inf	0.23	proliferation_sigma_all		
viability	TUMOR-EBC1-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-EBC1-cellline-01-01	inf	0.9329999999999999	proliferation_sigma_all		
viability	TUMOR-EBC1-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-EBC1-cellline-01-01	inf	0.9936	proliferation_sigma_all		
viability	TUMOR-EBC1-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-EBC1-cellline-01-01	inf	0.9570000000000001	proliferation_sigma_all		
viability	TUMOR-EBC1-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-EBC1-cellline-01-01	inf	0.89	proliferation_sigma_all		
viability	TUMOR-EBC1-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-EBC1-cellline-01-01	inf	0.71	proliferation_sigma_all		
viability	TUMOR-EBC1-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-EBC1-cellline-01-01	inf	0.55	proliferation_sigma_all		
viability	TUMOR-EBC1-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-EBC1-cellline-01-01	inf	0.25	proliferation_sigma_all		
viability	TUMOR-EBC1-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-EBC1-cellline-01-01	inf	0.12	proliferation_sigma_all		
viability	TUMOR-EFM19-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-EFM19-cellline-01-01	inf	1.107	proliferation_sigma_all		
viability	TUMOR-EFM19-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-EFM19-cellline-01-01	inf	1.0658	proliferation_sigma_all		
viability	TUMOR-EFM19-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-EFM19-cellline-01-01	inf	0.912	proliferation_sigma_all		
viability	TUMOR-EFM19-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-EFM19-cellline-01-01	inf	1.0579	proliferation_sigma_all		
viability	TUMOR-EFM19-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-EFM19-cellline-01-01	inf	1.0088	proliferation_sigma_all		
viability	TUMOR-EFM19-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-EFM19-cellline-01-01	inf	1.1159999999999999	proliferation_sigma_all		
viability	TUMOR-EFM19-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-EFM19-cellline-01-01	inf	1.101	proliferation_sigma_all		
viability	TUMOR-EFM19-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-EFM19-cellline-01-01	inf	1.1440000000000001	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	0.9309999999999999	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	0.86	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	1.102	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	0.86	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	1.0113	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	0.86	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	0.87	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	0.77	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	1.0692	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	1.2309999999999999	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	0.82	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	0.78	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	1.0898	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	0.95	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	0.9966	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	0.79	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	0.9179999999999999	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	0.9955	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	1.126	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	1.0034	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	0.968	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	0.89	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	1.0276	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	0.9009999999999999	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.9540000000000001	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.972	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.86	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	1.0270000000000001	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.78	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.82	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.62	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.67	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	0.905	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	1.148	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	1.0548	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	1.0305	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	1.0059	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	0.9690000000000001	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	0.81	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	0.62	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.935	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.84	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.85	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.67	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.34	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.19	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.2	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.13	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.956	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	1.0384	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	1.008	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.9329999999999999	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.925	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.9490000000000001	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_Selumetinib_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.87	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_Selumetinib_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.9	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_Selumetinib_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	0.9490000000000001	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_Selumetinib_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	1.325	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_Selumetinib_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	0.93	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_Selumetinib_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	1.2570000000000001	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_Selumetinib_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	1.3	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_Selumetinib_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	1.0949	proliferation_sigma_all		
